Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,4,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,5,11
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,6,6
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,7,12
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,8,20
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,9,28
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,10,4
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,8,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,0,1
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,10,73
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,3,2
How concerned are you about the safety of your personal information online?,United States,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,4,1
