Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,6
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,8
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,6
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",4
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,5
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,44
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,47
Which of the following do you like most about Facebook?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Getting the news from places I care about,7
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,24
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,13
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,41
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",5
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,29
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,177
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,4
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,"It’s good for my business, I rely on it for that",2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,4
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,12
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,11
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,72
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,153
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,4
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Watching all the drama,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,15
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,4
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,81
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,22
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,None of the above,98
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,105
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Watching all the drama,2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,12
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,9
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,3
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,14
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",4
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,51
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,47
Which of the following do you like most about Facebook?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Constant User,Average User:  I know enough to get by.,User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,9
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,18
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,None of the above,11
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,83
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,5
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,5
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,12
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,113
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,12
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,32
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,9
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,None of the above,75
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,51
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,9
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,27
Which of the following do you like most about Facebook?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,18
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,None of the above,6
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,14
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,6
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,3
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,13
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,22
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,2
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,11
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,None of the above,10
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,11
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,Watching all the drama,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,11
Which of the following do you like most about Facebook?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,14
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,9
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,9
Which of the following do you like most about Facebook?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",3
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,4
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,13
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Watching all the drama,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"It’s good for my business, I rely on it for that",2
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,5
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,35
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",4
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,5
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",5
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,6
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,44
Which of the following do you like most about Facebook?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,2
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,4
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,United States,18-24 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,1
