Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,10
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,14
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,63
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,No,41
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,9
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,5
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,63
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,13
Do you know what types of personal information Facebook collects about you?,United Kingdom,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,28
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,14
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,No,19
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Yes,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,9
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,7
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,135
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,No,84
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Yes,37
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,45
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,19
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,37
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,47
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,91
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,19
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,12
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,21
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,36
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,25
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,121
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,No,92
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,16
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,15
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,69
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,26
Do you know what types of personal information Facebook collects about you?,United Kingdom,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,24
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,Average User:  I know enough to get by.,User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,Average User:  I know enough to get by.,User,No,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,Average User:  I know enough to get by.,User,Yes,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,I'm not sure,62
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,No,45
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,Average User:  I know enough to get by.,User,Yes,11
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,8
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,37
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,65
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,11
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,8
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,16
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,11
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,60
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,No,68
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Yes,11
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,25
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,13
Do you know what types of personal information Facebook collects about you?,United Kingdom,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,10
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Constant User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Constant User,Average User:  I know enough to get by.,User,No,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,I'm not sure,15
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,No,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,Average User:  I know enough to get by.,User,Yes,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,12
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,10
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,9
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,2
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,15
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,No,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,Average User:  I know enough to get by.,User,Yes,6
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,4
Do you know what types of personal information Facebook collects about you?,United Kingdom,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,12
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,Average User:  I know enough to get by.,User,No,2
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,8
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,8
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,3
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,No,11
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,16
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,5
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,27
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,21
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,14
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,30
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,6
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,14
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,16
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,12
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,13
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,No,5
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,3
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,16
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,10
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,38
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,39
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,28
Do you know what types of personal information Facebook collects about you?,United States,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,35
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,Average User:  I know enough to get by.,User,No,5
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,15
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,16
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,14
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,37
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,37
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,Average User:  I know enough to get by.,User,No,30
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Yes,17
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,48
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,8
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,78
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,98
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,47
