Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Delete my Facebook page,Germany,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,25
Delete my Facebook page,Germany,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,2
Delete my Facebook page,Germany,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Delete my Facebook page,Germany,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,32
Delete my Facebook page,Germany,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,3
Delete my Facebook page,Germany,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,28
Delete my Facebook page,Germany,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,4
Delete my Facebook page,Germany,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,3
Delete my Facebook page,Germany,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,2
Delete my Facebook page,Germany,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,Germany,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Delete my Facebook page,Germany,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,20
Delete my Facebook page,Germany,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,8
Delete my Facebook page,Germany,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,23
Delete my Facebook page,Germany,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Delete my Facebook page,Germany,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Delete my Facebook page,Germany,35-44 years old,Daily User,Average User:  I know enough to get by.,User,No,7
Delete my Facebook page,Germany,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,7
Delete my Facebook page,Germany,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,9
Delete my Facebook page,Germany,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,8
Delete my Facebook page,Germany,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Delete my Facebook page,Germany,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,4
Delete my Facebook page,Germany,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,19
Delete my Facebook page,Germany,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,19
Delete my Facebook page,Germany,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,No,8
Delete my Facebook page,Germany,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,3
Delete my Facebook page,Germany,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,Germany,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,8
Delete my Facebook page,Germany,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Delete my Facebook page,Germany,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,9
Delete my Facebook page,Germany,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,15
Delete my Facebook page,Germany,45-54 years old,Constant User,Average User:  I know enough to get by.,User,No,1
Delete my Facebook page,Germany,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Delete my Facebook page,Germany,45-54 years old,Daily User,Average User:  I know enough to get by.,User,No,7
Delete my Facebook page,Germany,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Yes,5
Delete my Facebook page,Germany,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Delete my Facebook page,Germany,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Delete my Facebook page,Germany,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Delete my Facebook page,Germany,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Delete my Facebook page,Germany,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,13
Delete my Facebook page,Germany,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Delete my Facebook page,Germany,45-54 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,2
Delete my Facebook page,Germany,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,21
Delete my Facebook page,Germany,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,38
Delete my Facebook page,Germany,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,8
Delete my Facebook page,Germany,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,No,11
Delete my Facebook page,Germany,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,4
Delete my Facebook page,Germany,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,4
Delete my Facebook page,Germany,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,6
Delete my Facebook page,Germany,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,13
Delete my Facebook page,Germany,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Delete my Facebook page,Germany,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Yes,1
Delete my Facebook page,Germany,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Delete my Facebook page,Germany,55-64 years old,Daily User,Average User:  I know enough to get by.,User,No,11
Delete my Facebook page,Germany,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Yes,8
Delete my Facebook page,Germany,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Delete my Facebook page,Germany,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,6
Delete my Facebook page,Germany,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,4
Delete my Facebook page,Germany,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,31
Delete my Facebook page,Germany,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,10
Delete my Facebook page,Germany,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,7
Delete my Facebook page,Germany,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,2
Delete my Facebook page,Germany,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,31
Delete my Facebook page,Germany,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,4
Delete my Facebook page,Germany,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,No,14
Delete my Facebook page,Germany,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,6
Delete my Facebook page,Germany,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Delete my Facebook page,Germany,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,Germany,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,14
Delete my Facebook page,Germany,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,13
Delete my Facebook page,Germany,65-74 years old,Constant User,Average User:  I know enough to get by.,User,No,1
Delete my Facebook page,Germany,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Delete my Facebook page,Germany,65-74 years old,Daily User,Average User:  I know enough to get by.,User,No,10
Delete my Facebook page,Germany,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Yes,3
Delete my Facebook page,Germany,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,5
Delete my Facebook page,Germany,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,5
Delete my Facebook page,Germany,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,38
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,7
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,7
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,2
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,22
Delete my Facebook page,Germany,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,2
Delete my Facebook page,Germany,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,No,11
Delete my Facebook page,Germany,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,11
Delete my Facebook page,Germany,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Delete my Facebook page,Germany,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Delete my Facebook page,Germany,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,11
Delete my Facebook page,Germany,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,5
Delete my Facebook page,Germany,75 years or older,Constant User,Average User:  I know enough to get by.,User,Yes,1
Delete my Facebook page,Germany,75 years or older,Daily User,Average User:  I know enough to get by.,User,No,5
Delete my Facebook page,Germany,75 years or older,Daily User,Average User:  I know enough to get by.,User,Yes,2
Delete my Facebook page,Germany,75 years or older,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,Germany,75 years or older,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Delete my Facebook page,Germany,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,22
Delete my Facebook page,Germany,75 years or older,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,3
Delete my Facebook page,Germany,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,8
Delete my Facebook page,Germany,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Delete my Facebook page,Germany,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,6
Delete my Facebook page,Germany,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,1
Delete my Facebook page,Germany,75 years or older,Occasional User,Average User:  I know enough to get by.,User,No,3
Delete my Facebook page,Germany,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Yes,1
Delete my Facebook page,Germany,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,Germany,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Delete my Facebook page,Germany,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Delete my Facebook page,Germany,Unknown,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Delete my Facebook page,Germany,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Delete my Facebook page,Germany,Unknown,Daily User,Average User:  I know enough to get by.,User,No,3
Delete my Facebook page,Germany,Unknown,Daily User,Average User:  I know enough to get by.,User,Yes,1
Delete my Facebook page,Germany,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Delete my Facebook page,Germany,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Delete my Facebook page,Germany,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,5
Delete my Facebook page,Germany,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Delete my Facebook page,Germany,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,2
Delete my Facebook page,Germany,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,3
Delete my Facebook page,Germany,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,5
Delete my Facebook page,Germany,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,1
Delete my Facebook page,Germany,Unknown,Occasional User,Average User:  I know enough to get by.,User,No,1
Delete my Facebook page,Germany,Unknown,Occasional User,Average User:  I know enough to get by.,User,Yes,2
Delete my Facebook page,Germany,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,4
Delete my Facebook page,Germany,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Delete my Facebook page,Germany,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Delete my Facebook page,India,18-24 years old,Constant User,Average User:  I know enough to get by.,User,No,1
Delete my Facebook page,India,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Yes,7
Delete my Facebook page,India,18-24 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,India,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Delete my Facebook page,India,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Delete my Facebook page,India,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Delete my Facebook page,India,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Delete my Facebook page,India,18-24 years old,Daily User,Average User:  I know enough to get by.,User,No,8
Delete my Facebook page,India,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Yes,11
Delete my Facebook page,India,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Delete my Facebook page,India,18-24 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,India,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,4
Delete my Facebook page,India,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,15
Delete my Facebook page,India,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,10
Delete my Facebook page,India,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,46
Delete my Facebook page,India,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,3
Delete my Facebook page,India,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Delete my Facebook page,India,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,8
Delete my Facebook page,India,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,26
Delete my Facebook page,India,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,6
Delete my Facebook page,India,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,No,3
Delete my Facebook page,India,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,7
Delete my Facebook page,India,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,India,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,India,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,5
Delete my Facebook page,India,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,13
Delete my Facebook page,India,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,9
Delete my Facebook page,India,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,53
Delete my Facebook page,India,25-34 years old,Constant User,Average User:  I know enough to get by.,User,No,1
Delete my Facebook page,India,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Yes,6
Delete my Facebook page,India,25-34 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,India,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Delete my Facebook page,India,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Delete my Facebook page,India,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,6
Delete my Facebook page,India,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,14
Delete my Facebook page,India,25-34 years old,Daily User,Average User:  I know enough to get by.,User,No,6
Delete my Facebook page,India,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Yes,10
Delete my Facebook page,India,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,India,25-34 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,India,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,4
Delete my Facebook page,India,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,16
Delete my Facebook page,India,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,28
Delete my Facebook page,India,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,58
Delete my Facebook page,India,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,5
Delete my Facebook page,India,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Delete my Facebook page,India,25-34 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,5
Delete my Facebook page,India,25-34 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Delete my Facebook page,India,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,12
Delete my Facebook page,India,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,3
Delete my Facebook page,India,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,30
Delete my Facebook page,India,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,8
Delete my Facebook page,India,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,6
Delete my Facebook page,India,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,13
Delete my Facebook page,India,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,3
Delete my Facebook page,India,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,6
Delete my Facebook page,India,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,18
Delete my Facebook page,India,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,27
Delete my Facebook page,India,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,44
Delete my Facebook page,India,35-44 years old,Constant User,Average User:  I know enough to get by.,User,No,2
Delete my Facebook page,India,35-44 years old,Constant User,Average User:  I know enough to get by.,User,Yes,3
Delete my Facebook page,India,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Delete my Facebook page,India,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Delete my Facebook page,India,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,4
Delete my Facebook page,India,35-44 years old,Daily User,Average User:  I know enough to get by.,User,No,7
Delete my Facebook page,India,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Yes,3
Delete my Facebook page,India,35-44 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Delete my Facebook page,India,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Delete my Facebook page,India,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Delete my Facebook page,India,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,13
Delete my Facebook page,India,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,15
Delete my Facebook page,India,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,2
Delete my Facebook page,India,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Delete my Facebook page,India,35-44 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,1
Delete my Facebook page,India,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,6
Delete my Facebook page,India,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,12
Delete my Facebook page,India,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,2
Delete my Facebook page,India,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,No,6
Delete my Facebook page,India,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,4
Delete my Facebook page,India,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Delete my Facebook page,India,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Delete my Facebook page,India,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Delete my Facebook page,India,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Delete my Facebook page,India,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,10
Delete my Facebook page,India,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,19
Delete my Facebook page,India,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Yes,1
Delete my Facebook page,India,45-54 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Delete my Facebook page,India,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Delete my Facebook page,India,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Delete my Facebook page,India,45-54 years old,Daily User,Average User:  I know enough to get by.,User,No,9
Delete my Facebook page,India,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Yes,3
Delete my Facebook page,India,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
